feature,context_key,spatial_method,cluster_method,seed_label,random_seed,metric_id,metric_family,reference_type,higher_is_better,global_rank_score,normalized_global_rank_score,is_hvg,is_pathology_feature,method_cluster,pipeline_id
uni_v1,const || kmeans || Result_seed0,const,kmeans,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,const || kmeans,uni_v1 || const || kmeans
uni_v1,const || kmeans || Result_seed1,const,kmeans,Result_seed1,1,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,const || kmeans,uni_v1 || const || kmeans
uni_v1,const || kmeans || Result_seed42,const,kmeans,Result_seed42,42,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,const || kmeans,uni_v1 || const || kmeans
uni_v1,const || leiden || Result_seed0,const,leiden,Result_seed0,0,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,const || leiden,uni_v1 || const || leiden
uni_v1,const || leiden || Result_seed1,const,leiden,Result_seed1,1,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,const || leiden,uni_v1 || const || leiden
uni_v1,const || leiden || Result_seed42,const,leiden,Result_seed42,42,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,const || leiden,uni_v1 || const || leiden
uni_v1,const || louvain || Result_seed0,const,louvain,Result_seed0,0,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,const || louvain,uni_v1 || const || louvain
uni_v1,const || louvain || Result_seed1,const,louvain,Result_seed1,1,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,const || louvain,uni_v1 || const || louvain
uni_v1,const || louvain || Result_seed42,const,louvain,Result_seed42,42,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,const || louvain,uni_v1 || const || louvain
uni_v1,graphst || kmeans || Result_seed0,graphst,kmeans,Result_seed0,0,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,graphst || kmeans,uni_v1 || graphst || kmeans
uni_v1,graphst || kmeans || Result_seed1,graphst,kmeans,Result_seed1,1,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,graphst || kmeans,uni_v1 || graphst || kmeans
uni_v1,graphst || kmeans || Result_seed42,graphst,kmeans,Result_seed42,42,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,graphst || kmeans,uni_v1 || graphst || kmeans
uni_v1,graphst || leiden || Result_seed0,graphst,leiden,Result_seed0,0,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,graphst || leiden,uni_v1 || graphst || leiden
uni_v1,graphst || leiden || Result_seed1,graphst,leiden,Result_seed1,1,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,graphst || leiden,uni_v1 || graphst || leiden
uni_v1,graphst || leiden || Result_seed42,graphst,leiden,Result_seed42,42,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,graphst || leiden,uni_v1 || graphst || leiden
uni_v1,graphst || louvain || Result_seed0,graphst,louvain,Result_seed0,0,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,graphst || louvain,uni_v1 || graphst || louvain
uni_v1,graphst || louvain || Result_seed1,graphst,louvain,Result_seed1,1,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,graphst || louvain,uni_v1 || graphst || louvain
uni_v1,graphst || louvain || Result_seed42,graphst,louvain,Result_seed42,42,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,graphst || louvain,uni_v1 || graphst || louvain
uni_v1,sedr || kmeans || Result_seed0,sedr,kmeans,Result_seed0,0,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,sedr || kmeans,uni_v1 || sedr || kmeans
uni_v1,sedr || kmeans || Result_seed1,sedr,kmeans,Result_seed1,1,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,sedr || kmeans,uni_v1 || sedr || kmeans
uni_v1,sedr || kmeans || Result_seed42,sedr,kmeans,Result_seed42,42,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,sedr || kmeans,uni_v1 || sedr || kmeans
uni_v1,sedr || leiden || Result_seed0,sedr,leiden,Result_seed0,0,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,sedr || leiden,uni_v1 || sedr || leiden
uni_v1,sedr || leiden || Result_seed1,sedr,leiden,Result_seed1,1,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,sedr || leiden,uni_v1 || sedr || leiden
uni_v1,sedr || leiden || Result_seed42,sedr,leiden,Result_seed42,42,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,sedr || leiden,uni_v1 || sedr || leiden
uni_v1,sedr || louvain || Result_seed0,sedr,louvain,Result_seed0,0,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,sedr || louvain,uni_v1 || sedr || louvain
uni_v1,sedr || louvain || Result_seed1,sedr,louvain,Result_seed1,1,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,sedr || louvain,uni_v1 || sedr || louvain
uni_v1,sedr || louvain || Result_seed42,sedr,louvain,Result_seed42,42,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,sedr || louvain,uni_v1 || sedr || louvain
uni_v1,spaceflow || kmeans || Result_seed0,spaceflow,kmeans,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,spaceflow || kmeans,uni_v1 || spaceflow || kmeans
uni_v1,spaceflow || kmeans || Result_seed1,spaceflow,kmeans,Result_seed1,1,COM_gt,COM,gt,True,8.0,0.42105263157894735,False,True,spaceflow || kmeans,uni_v1 || spaceflow || kmeans
uni_v1,spaceflow || kmeans || Result_seed42,spaceflow,kmeans,Result_seed42,42,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,spaceflow || kmeans,uni_v1 || spaceflow || kmeans
uni_v1,spaceflow || leiden || Result_seed0,spaceflow,leiden,Result_seed0,0,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,spaceflow || leiden,uni_v1 || spaceflow || leiden
uni_v1,spaceflow || leiden || Result_seed1,spaceflow,leiden,Result_seed1,1,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,spaceflow || leiden,uni_v1 || spaceflow || leiden
uni_v1,spaceflow || leiden || Result_seed42,spaceflow,leiden,Result_seed42,42,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,spaceflow || leiden,uni_v1 || spaceflow || leiden
uni_v1,spaceflow || louvain || Result_seed0,spaceflow,louvain,Result_seed0,0,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,spaceflow || louvain,uni_v1 || spaceflow || louvain
uni_v1,spaceflow || louvain || Result_seed1,spaceflow,louvain,Result_seed1,1,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,spaceflow || louvain,uni_v1 || spaceflow || louvain
uni_v1,spaceflow || louvain || Result_seed42,spaceflow,louvain,Result_seed42,42,COM_gt,COM,gt,True,18.0,0.9473684210526315,False,True,spaceflow || louvain,uni_v1 || spaceflow || louvain
uni_v1,spagcn || kmeans || Result_seed0,spagcn,kmeans,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,spagcn || kmeans,uni_v1 || spagcn || kmeans
uni_v1,spagcn || kmeans || Result_seed1,spagcn,kmeans,Result_seed1,1,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,spagcn || kmeans,uni_v1 || spagcn || kmeans
uni_v1,spagcn || kmeans || Result_seed42,spagcn,kmeans,Result_seed42,42,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,spagcn || kmeans,uni_v1 || spagcn || kmeans
uni_v1,spagcn || leiden || Result_seed0,spagcn,leiden,Result_seed0,0,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,spagcn || leiden,uni_v1 || spagcn || leiden
uni_v1,spagcn || leiden || Result_seed1,spagcn,leiden,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,spagcn || leiden,uni_v1 || spagcn || leiden
uni_v1,spagcn || leiden || Result_seed42,spagcn,leiden,Result_seed42,42,COM_gt,COM,gt,True,17.0,0.8947368421052632,False,True,spagcn || leiden,uni_v1 || spagcn || leiden
uni_v1,spagcn || louvain || Result_seed0,spagcn,louvain,Result_seed0,0,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,spagcn || louvain,uni_v1 || spagcn || louvain
uni_v1,spagcn || louvain || Result_seed1,spagcn,louvain,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,spagcn || louvain,uni_v1 || spagcn || louvain
uni_v1,spagcn || louvain || Result_seed42,spagcn,louvain,Result_seed42,42,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,spagcn || louvain,uni_v1 || spagcn || louvain
uni_v1,stagate || kmeans || Result_seed0,stagate,kmeans,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,stagate || kmeans,uni_v1 || stagate || kmeans
uni_v1,stagate || kmeans || Result_seed1,stagate,kmeans,Result_seed1,1,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,stagate || kmeans,uni_v1 || stagate || kmeans
uni_v1,stagate || kmeans || Result_seed42,stagate,kmeans,Result_seed42,42,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,stagate || kmeans,uni_v1 || stagate || kmeans
uni_v1,stagate || leiden || Result_seed0,stagate,leiden,Result_seed0,0,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,stagate || leiden,uni_v1 || stagate || leiden
uni_v1,stagate || leiden || Result_seed1,stagate,leiden,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,stagate || leiden,uni_v1 || stagate || leiden
uni_v1,stagate || leiden || Result_seed42,stagate,leiden,Result_seed42,42,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,stagate || leiden,uni_v1 || stagate || leiden
uni_v1,stagate || louvain || Result_seed0,stagate,louvain,Result_seed0,0,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,stagate || louvain,uni_v1 || stagate || louvain
uni_v1,stagate || louvain || Result_seed1,stagate,louvain,Result_seed1,1,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,stagate || louvain,uni_v1 || stagate || louvain
uni_v1,stagate || louvain || Result_seed42,stagate,louvain,Result_seed42,42,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,stagate || louvain,uni_v1 || stagate || louvain
phikon_v2,PCA_128 || kmeans || Result_seed0,PCA_128,kmeans,Result_seed0,0,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,PCA_128 || kmeans,phikon_v2 || PCA_128 || kmeans
phikon_v2,PCA_128 || kmeans || Result_seed1,PCA_128,kmeans,Result_seed1,1,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,PCA_128 || kmeans,phikon_v2 || PCA_128 || kmeans
phikon_v2,PCA_128 || kmeans || Result_seed42,PCA_128,kmeans,Result_seed42,42,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,PCA_128 || kmeans,phikon_v2 || PCA_128 || kmeans
phikon_v2,PCA_128 || leiden || Result_seed0,PCA_128,leiden,Result_seed0,0,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,PCA_128 || leiden,phikon_v2 || PCA_128 || leiden
phikon_v2,PCA_128 || leiden || Result_seed1,PCA_128,leiden,Result_seed1,1,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,PCA_128 || leiden,phikon_v2 || PCA_128 || leiden
phikon_v2,PCA_128 || leiden || Result_seed42,PCA_128,leiden,Result_seed42,42,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,PCA_128 || leiden,phikon_v2 || PCA_128 || leiden
phikon_v2,PCA_128 || louvain || Result_seed0,PCA_128,louvain,Result_seed0,0,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,PCA_128 || louvain,phikon_v2 || PCA_128 || louvain
phikon_v2,PCA_128 || louvain || Result_seed1,PCA_128,louvain,Result_seed1,1,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,PCA_128 || louvain,phikon_v2 || PCA_128 || louvain
phikon_v2,PCA_128 || louvain || Result_seed42,PCA_128,louvain,Result_seed42,42,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,PCA_128 || louvain,phikon_v2 || PCA_128 || louvain
phikon_v2,PCA_256 || kmeans || Result_seed0,PCA_256,kmeans,Result_seed0,0,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,PCA_256 || kmeans,phikon_v2 || PCA_256 || kmeans
phikon_v2,PCA_256 || kmeans || Result_seed1,PCA_256,kmeans,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,PCA_256 || kmeans,phikon_v2 || PCA_256 || kmeans
phikon_v2,PCA_256 || kmeans || Result_seed42,PCA_256,kmeans,Result_seed42,42,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,PCA_256 || kmeans,phikon_v2 || PCA_256 || kmeans
phikon_v2,PCA_256 || leiden || Result_seed0,PCA_256,leiden,Result_seed0,0,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,PCA_256 || leiden,phikon_v2 || PCA_256 || leiden
phikon_v2,PCA_256 || leiden || Result_seed1,PCA_256,leiden,Result_seed1,1,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,PCA_256 || leiden,phikon_v2 || PCA_256 || leiden
phikon_v2,PCA_256 || leiden || Result_seed42,PCA_256,leiden,Result_seed42,42,COM_gt,COM,gt,True,16.0,0.8421052631578947,False,True,PCA_256 || leiden,phikon_v2 || PCA_256 || leiden
phikon_v2,PCA_256 || louvain || Result_seed0,PCA_256,louvain,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,PCA_256 || louvain,phikon_v2 || PCA_256 || louvain
phikon_v2,PCA_256 || louvain || Result_seed1,PCA_256,louvain,Result_seed1,1,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,PCA_256 || louvain,phikon_v2 || PCA_256 || louvain
phikon_v2,PCA_256 || louvain || Result_seed42,PCA_256,louvain,Result_seed42,42,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,PCA_256 || louvain,phikon_v2 || PCA_256 || louvain
phikon_v2,PCA_32 || kmeans || Result_seed0,PCA_32,kmeans,Result_seed0,0,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,PCA_32 || kmeans,phikon_v2 || PCA_32 || kmeans
phikon_v2,PCA_32 || kmeans || Result_seed1,PCA_32,kmeans,Result_seed1,1,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,PCA_32 || kmeans,phikon_v2 || PCA_32 || kmeans
phikon_v2,PCA_32 || kmeans || Result_seed42,PCA_32,kmeans,Result_seed42,42,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,PCA_32 || kmeans,phikon_v2 || PCA_32 || kmeans
phikon_v2,PCA_32 || leiden || Result_seed0,PCA_32,leiden,Result_seed0,0,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,PCA_32 || leiden,phikon_v2 || PCA_32 || leiden
phikon_v2,PCA_32 || leiden || Result_seed1,PCA_32,leiden,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,PCA_32 || leiden,phikon_v2 || PCA_32 || leiden
phikon_v2,PCA_32 || leiden || Result_seed42,PCA_32,leiden,Result_seed42,42,COM_gt,COM,gt,True,6.0,0.3157894736842105,False,True,PCA_32 || leiden,phikon_v2 || PCA_32 || leiden
phikon_v2,PCA_32 || louvain || Result_seed0,PCA_32,louvain,Result_seed0,0,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,PCA_32 || louvain,phikon_v2 || PCA_32 || louvain
phikon_v2,PCA_32 || louvain || Result_seed1,PCA_32,louvain,Result_seed1,1,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,PCA_32 || louvain,phikon_v2 || PCA_32 || louvain
phikon_v2,PCA_32 || louvain || Result_seed42,PCA_32,louvain,Result_seed42,42,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,PCA_32 || louvain,phikon_v2 || PCA_32 || louvain
phikon_v2,PCA_64 || kmeans || Result_seed0,PCA_64,kmeans,Result_seed0,0,COM_gt,COM,gt,True,8.0,0.42105263157894735,False,True,PCA_64 || kmeans,phikon_v2 || PCA_64 || kmeans
phikon_v2,PCA_64 || kmeans || Result_seed1,PCA_64,kmeans,Result_seed1,1,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,PCA_64 || kmeans,phikon_v2 || PCA_64 || kmeans
phikon_v2,PCA_64 || kmeans || Result_seed42,PCA_64,kmeans,Result_seed42,42,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,PCA_64 || kmeans,phikon_v2 || PCA_64 || kmeans
phikon_v2,PCA_64 || leiden || Result_seed0,PCA_64,leiden,Result_seed0,0,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,PCA_64 || leiden,phikon_v2 || PCA_64 || leiden
phikon_v2,PCA_64 || leiden || Result_seed1,PCA_64,leiden,Result_seed1,1,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,PCA_64 || leiden,phikon_v2 || PCA_64 || leiden
phikon_v2,PCA_64 || leiden || Result_seed42,PCA_64,leiden,Result_seed42,42,COM_gt,COM,gt,True,6.0,0.3157894736842105,False,True,PCA_64 || leiden,phikon_v2 || PCA_64 || leiden
phikon_v2,PCA_64 || louvain || Result_seed0,PCA_64,louvain,Result_seed0,0,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,PCA_64 || louvain,phikon_v2 || PCA_64 || louvain
phikon_v2,PCA_64 || louvain || Result_seed1,PCA_64,louvain,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,PCA_64 || louvain,phikon_v2 || PCA_64 || louvain
phikon_v2,PCA_64 || louvain || Result_seed42,PCA_64,louvain,Result_seed42,42,COM_gt,COM,gt,True,8.0,0.42105263157894735,False,True,PCA_64 || louvain,phikon_v2 || PCA_64 || louvain
phikon_v2,ccst || kmeans || Result_seed0,ccst,kmeans,Result_seed0,0,COM_gt,COM,gt,True,0.0,0.0,False,True,ccst || kmeans,phikon_v2 || ccst || kmeans
phikon_v2,ccst || kmeans || Result_seed1,ccst,kmeans,Result_seed1,1,COM_gt,COM,gt,True,1.0,0.05263157894736842,False,True,ccst || kmeans,phikon_v2 || ccst || kmeans
phikon_v2,ccst || kmeans || Result_seed42,ccst,kmeans,Result_seed42,42,COM_gt,COM,gt,True,1.0,0.05263157894736842,False,True,ccst || kmeans,phikon_v2 || ccst || kmeans
phikon_v2,ccst || leiden || Result_seed0,ccst,leiden,Result_seed0,0,COM_gt,COM,gt,True,1.0,0.05263157894736842,False,True,ccst || leiden,phikon_v2 || ccst || leiden
phikon_v2,ccst || leiden || Result_seed1,ccst,leiden,Result_seed1,1,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,ccst || leiden,phikon_v2 || ccst || leiden
phikon_v2,ccst || leiden || Result_seed42,ccst,leiden,Result_seed42,42,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,ccst || leiden,phikon_v2 || ccst || leiden
phikon_v2,ccst || louvain || Result_seed0,ccst,louvain,Result_seed0,0,COM_gt,COM,gt,True,2.0,0.10526315789473684,False,True,ccst || louvain,phikon_v2 || ccst || louvain
phikon_v2,ccst || louvain || Result_seed1,ccst,louvain,Result_seed1,1,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,ccst || louvain,phikon_v2 || ccst || louvain
phikon_v2,ccst || louvain || Result_seed42,ccst,louvain,Result_seed42,42,COM_gt,COM,gt,True,2.0,0.10526315789473684,False,True,ccst || louvain,phikon_v2 || ccst || louvain
phikon_v2,const || kmeans || Result_seed0,const,kmeans,Result_seed0,0,COM_gt,COM,gt,True,2.0,0.10526315789473684,False,True,const || kmeans,phikon_v2 || const || kmeans
phikon_v2,const || kmeans || Result_seed1,const,kmeans,Result_seed1,1,COM_gt,COM,gt,True,11.0,0.5789473684210527,False,True,const || kmeans,phikon_v2 || const || kmeans
phikon_v2,const || kmeans || Result_seed42,const,kmeans,Result_seed42,42,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,const || kmeans,phikon_v2 || const || kmeans
phikon_v2,const || leiden || Result_seed0,const,leiden,Result_seed0,0,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,const || leiden,phikon_v2 || const || leiden
phikon_v2,const || leiden || Result_seed1,const,leiden,Result_seed1,1,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,const || leiden,phikon_v2 || const || leiden
phikon_v2,const || leiden || Result_seed42,const,leiden,Result_seed42,42,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,const || leiden,phikon_v2 || const || leiden
phikon_v2,const || louvain || Result_seed0,const,louvain,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,const || louvain,phikon_v2 || const || louvain
phikon_v2,const || louvain || Result_seed1,const,louvain,Result_seed1,1,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,const || louvain,phikon_v2 || const || louvain
phikon_v2,const || louvain || Result_seed42,const,louvain,Result_seed42,42,COM_gt,COM,gt,True,9.0,0.47368421052631576,False,True,const || louvain,phikon_v2 || const || louvain
phikon_v2,graphst || kmeans || Result_seed0,graphst,kmeans,Result_seed0,0,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,graphst || kmeans,phikon_v2 || graphst || kmeans
phikon_v2,graphst || kmeans || Result_seed1,graphst,kmeans,Result_seed1,1,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,graphst || kmeans,phikon_v2 || graphst || kmeans
phikon_v2,graphst || kmeans || Result_seed42,graphst,kmeans,Result_seed42,42,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,graphst || kmeans,phikon_v2 || graphst || kmeans
phikon_v2,graphst || leiden || Result_seed0,graphst,leiden,Result_seed0,0,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,graphst || leiden,phikon_v2 || graphst || leiden
phikon_v2,graphst || leiden || Result_seed1,graphst,leiden,Result_seed1,1,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,graphst || leiden,phikon_v2 || graphst || leiden
phikon_v2,graphst || leiden || Result_seed42,graphst,leiden,Result_seed42,42,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,graphst || leiden,phikon_v2 || graphst || leiden
phikon_v2,graphst || louvain || Result_seed0,graphst,louvain,Result_seed0,0,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,graphst || louvain,phikon_v2 || graphst || louvain
phikon_v2,graphst || louvain || Result_seed1,graphst,louvain,Result_seed1,1,COM_gt,COM,gt,True,2.0,0.10526315789473684,False,True,graphst || louvain,phikon_v2 || graphst || louvain
phikon_v2,graphst || louvain || Result_seed42,graphst,louvain,Result_seed42,42,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,graphst || louvain,phikon_v2 || graphst || louvain
phikon_v2,sedr || kmeans || Result_seed0,sedr,kmeans,Result_seed0,0,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,sedr || kmeans,phikon_v2 || sedr || kmeans
phikon_v2,sedr || kmeans || Result_seed1,sedr,kmeans,Result_seed1,1,COM_gt,COM,gt,True,2.0,0.10526315789473684,False,True,sedr || kmeans,phikon_v2 || sedr || kmeans
phikon_v2,sedr || kmeans || Result_seed42,sedr,kmeans,Result_seed42,42,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,sedr || kmeans,phikon_v2 || sedr || kmeans
phikon_v2,sedr || leiden || Result_seed0,sedr,leiden,Result_seed0,0,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,sedr || leiden,phikon_v2 || sedr || leiden
phikon_v2,sedr || leiden || Result_seed1,sedr,leiden,Result_seed1,1,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,sedr || leiden,phikon_v2 || sedr || leiden
phikon_v2,sedr || leiden || Result_seed42,sedr,leiden,Result_seed42,42,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,sedr || leiden,phikon_v2 || sedr || leiden
phikon_v2,sedr || louvain || Result_seed0,sedr,louvain,Result_seed0,0,COM_gt,COM,gt,True,3.0,0.15789473684210525,False,True,sedr || louvain,phikon_v2 || sedr || louvain
phikon_v2,sedr || louvain || Result_seed1,sedr,louvain,Result_seed1,1,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,sedr || louvain,phikon_v2 || sedr || louvain
phikon_v2,sedr || louvain || Result_seed42,sedr,louvain,Result_seed42,42,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,sedr || louvain,phikon_v2 || sedr || louvain
phikon_v2,spaceflow || kmeans || Result_seed0,spaceflow,kmeans,Result_seed0,0,COM_gt,COM,gt,True,6.0,0.3157894736842105,False,True,spaceflow || kmeans,phikon_v2 || spaceflow || kmeans
phikon_v2,spaceflow || kmeans || Result_seed1,spaceflow,kmeans,Result_seed1,1,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,spaceflow || kmeans,phikon_v2 || spaceflow || kmeans
phikon_v2,spaceflow || kmeans || Result_seed42,spaceflow,kmeans,Result_seed42,42,COM_gt,COM,gt,True,5.0,0.2631578947368421,False,True,spaceflow || kmeans,phikon_v2 || spaceflow || kmeans
phikon_v2,spaceflow || leiden || Result_seed0,spaceflow,leiden,Result_seed0,0,COM_gt,COM,gt,True,14.0,0.7368421052631579,False,True,spaceflow || leiden,phikon_v2 || spaceflow || leiden
phikon_v2,spaceflow || leiden || Result_seed1,spaceflow,leiden,Result_seed1,1,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,spaceflow || leiden,phikon_v2 || spaceflow || leiden
phikon_v2,spaceflow || leiden || Result_seed42,spaceflow,leiden,Result_seed42,42,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,spaceflow || leiden,phikon_v2 || spaceflow || leiden
phikon_v2,spaceflow || louvain || Result_seed0,spaceflow,louvain,Result_seed0,0,COM_gt,COM,gt,True,7.0,0.3684210526315789,False,True,spaceflow || louvain,phikon_v2 || spaceflow || louvain
phikon_v2,spaceflow || louvain || Result_seed1,spaceflow,louvain,Result_seed1,1,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,spaceflow || louvain,phikon_v2 || spaceflow || louvain
phikon_v2,spaceflow || louvain || Result_seed42,spaceflow,louvain,Result_seed42,42,COM_gt,COM,gt,True,10.0,0.5263157894736842,False,True,spaceflow || louvain,phikon_v2 || spaceflow || louvain
phikon_v2,spagcn || kmeans || Result_seed0,spagcn,kmeans,Result_seed0,0,COM_gt,COM,gt,True,13.0,0.6842105263157895,False,True,spagcn || kmeans,phikon_v2 || spagcn || kmeans
phikon_v2,spagcn || kmeans || Result_seed1,spagcn,kmeans,Result_seed1,1,COM_gt,COM,gt,True,6.0,0.3157894736842105,False,True,spagcn || kmeans,phikon_v2 || spagcn || kmeans
phikon_v2,spagcn || kmeans || Result_seed42,spagcn,kmeans,Result_seed42,42,COM_gt,COM,gt,True,12.0,0.631578947368421,False,True,spagcn || kmeans,phikon_v2 || spagcn || kmeans
phikon_v2,spagcn || leiden || Result_seed0,spagcn,leiden,Result_seed0,0,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,spagcn || leiden,phikon_v2 || spagcn || leiden
phikon_v2,spagcn || leiden || Result_seed1,spagcn,leiden,Result_seed1,1,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,spagcn || leiden,phikon_v2 || spagcn || leiden
phikon_v2,spagcn || leiden || Result_seed42,spagcn,leiden,Result_seed42,42,COM_gt,COM,gt,True,15.0,0.7894736842105263,False,True,spagcn || leiden,phikon_v2 || spagcn || leiden
phikon_v2,spagcn || louvain || Result_seed0,spagcn,louvain,Result_seed0,0,COM_gt,COM,gt,True,4.0,0.21052631578947367,False,True,spagcn || louvain,phikon_v2 || spagcn || louvain
